sample_index,time_s,packet_index,packet_sequence,sequence_gap_before,packet_tick_ms,packet_flags,stm32_dropped_packets,ch1_raw,ch2_raw,ch3_raw,ch4_raw,ch5_raw,ch6_raw
403,4.030000000,1,49,0,125441,half,0,0,0,4,0,2473,0
404,4.040000000,1,49,0,125441,half,0,9,0,1,6,2343,0
405,4.050000000,1,49,0,125441,half,0,6,0,1,0,2475,6
406,4.060000000,1,49,0,125441,half,0,2,2,2,1,2349,1
407,4.070000000,1,49,0,125441,half,0,1,1,0,9,2479,16
408,4.080000000,1,49,0,125441,half,0,0,0,1,12,2328,0
409,4.090000000,1,49,0,125441,half,0,10,0,1,4,2483,5
410,4.100000000,1,49,0,125441,half,0,4,4,1,0,2324,9
411,4.110000000,1,49,0,125441,half,0,4,16,2,3,2468,8
412,4.120000000,1,49,0,125441,half,0,0,2,2,4,2359,0
413,4.130000000,1,49,0,125441,half,0,0,2,4,9,2455,2
414,4.140000000,1,49,0,125441,half,0,0,7,1,5,2361,13
415,4.150000000,1,49,0,125441,half,0,3,7,2,2,2458,7
416,4.160000000,1,49,0,125441,half,0,5,6,1,2,2359,8
417,4.170000000,1,49,0,125441,half,0,0,0,1,12,2467,0
418,4.180000000,1,49,0,125441,half,0,0,0,2,0,2356,0
419,4.190000000,1,49,0,125441,half,0,0,1,4,3,2441,8
420,4.200000000,1,49,0,125441,half,0,2,0,2,0,2359,0
421,4.210000000,1,49,0,125441,half,0,0,4,7,0,2451,3
422,4.220000000,1,49,0,125441,half,0,0,1,2,6,2374,0
423,4.230000000,1,49,0,125441,half,0,3,0,0,1,2447,14
424,4.240000000,1,49,0,125441,half,0,0,1,0,6,2381,9
425,4.250000000,1,49,0,125441,half,0,0,2,0,6,2443,2
426,4.260000000,1,49,0,125441,half,0,4,15,2,3,2383,17
427,4.270000000,1,49,0,125441,half,0,2,1,1,6,2431,0
428,4.280000000,1,49,0,125441,half,0,0,0,5,2,2377,0
429,4.290000000,1,49,0,125441,half,0,5,0,3,5,2440,3
430,4.300000000,1,49,0,125441,half,0,5,0,1,0,2368,8
431,4.310000000,1,49,0,125441,half,0,1,4,2,1,2445,2
432,4.320000000,1,49,0,125441,half,0,0,0,0,4,2371,4
433,4.330000000,1,49,0,125441,half,0,0,0,5,10,2447,0
434,4.340000000,1,49,0,125441,half,0,4,0,0,4,2365,10
435,4.350000000,1,49,0,125441,half,0,5,5,2,3,2452,7
436,4.360000000,1,49,0,125441,half,0,2,6,1,1,2353,9
437,4.370000000,1,49,0,125441,half,0,0,0,0,4,2457,0
438,4.380000000,1,49,0,125441,half,0,0,1,0,11,2361,0
439,4.390000000,1,49,0,125441,half,0,2,0,2,4,2440,10
440,4.400000000,1,49,0,125441,half,0,4,0,0,2,2377,10
441,4.410000000,1,49,0,125441,half,0,6,4,0,0,2426,7
442,4.420000000,1,49,0,125441,half,0,1,0,1,4,2395,14
443,4.430000000,1,49,0,125441,half,0,0,0,4,8,2413,3
444,4.440000000,1,49,0,125441,half,0,4,0,4,1,2414,0
445,4.450000000,1,49,0,125441,half,0,0,0,3,0,2402,0
446,4.460000000,1,49,0,125441,half,0,0,2,0,3,2417,2
447,4.470000000,1,49,0,125441,half,0,0,0,1,0,2397,0
448,4.480000000,1,49,0,125441,half,0,1,1,0,11,2419,5
449,4.490000000,1,49,0,125441,half,0,0,0,0,6,2395,17
450,4.500000000,1,49,0,125441,half,0,0,2,0,4,2419,14
451,4.510000000,1,49,0,125441,half,0,4,4,1,1,2395,8
452,4.520000000,1,49,0,125441,half,0,0,1,0,6,2427,7
453,4.530000000,1,49,0,125441,half,0,0,0,0,0,2385,0
454,4.540000000,1,49,0,125441,half,0,14,0,1,6,2435,0
455,4.550000000,1,49,0,125441,half,0,4,2,1,0,2391,10
456,4.560000000,1,49,0,125441,half,0,2,3,3,1,2440,1
457,4.570000000,1,49,0,125441,half,0,0,0,1,4,2386,13
458,4.580000000,1,49,0,125441,half,0,0,2,2,2,2445,1
459,4.590000000,1,49,0,125441,half,0,8,0,0,5,2384,0
460,4.600000000,1,49,0,125441,half,0,4,3,0,0,2437,10
461,4.610000000,1,49,0,125441,half,0,5,3,2,0,2376,10
462,4.620000000,1,49,0,125441,half,0,1,0,1,5,2451,8
463,4.630000000,1,49,0,125441,half,0,0,0,1,10,2378,0
464,4.640000000,1,49,0,125441,half,0,5,0,2,5,2453,11
465,4.650000000,1,49,0,125441,half,0,5,13,0,0,2375,6
466,4.660000000,1,49,0,125441,half,0,5,0,0,0,2447,7
467,4.670000000,1,49,0,125441,half,0,0,0,1,6,2378,1
468,4.680000000,1,49,0,125441,half,0,0,1,2,2,2447,2
469,4.690000000,1,49,0,125441,half,0,2,0,0,1,2375,2
470,4.700000000,1,49,0,125441,half,0,3,8,4,4,2435,11
471,4.710000000,1,49,0,125441,half,0,4,8,1,0,2375,6
472,4.720000000,1,49,0,125441,half,0,1,0,7,5,2443,0
473,4.730000000,1,49,0,125441,half,0,0,0,1,2,2388,1
474,4.740000000,1,49,0,125441,half,0,12,0,0,4,2449,2
475,4.750000000,1,49,0,125441,half,0,4,1,1,0,2376,8
476,4.760000000,1,49,0,125441,half,0,2,3,0,4,2452,9
477,4.770000000,1,49,0,125441,half,0,0,0,2,2,2363,9
478,4.780000000,1,49,0,125441,half,0,0,1,1,10,2459,0
479,4.790000000,1,49,0,125441,half,0,12,0,1,5,2363,8
480,4.800000000,1,49,0,125441,half,0,6,2,0,0,2463,8
481,4.810000000,1,49,0,125441,half,0,1,1,1,1,2365,2
482,4.820000000,1,49,0,125441,half,0,1,2,0,5,2471,1
483,4.830000000,1,49,0,125441,half,0,0,0,0,0,2347,0
484,4.840000000,1,49,0,125441,half,0,9,0,2,9,2489,6
485,4.850000000,1,49,0,125441,half,0,4,4,1,0,2342,6
486,4.860000000,1,49,0,125441,half,0,6,16,0,0,2487,6
487,4.870000000,1,49,0,125441,half,0,0,0,1,8,2353,13
488,4.880000000,1,49,0,125441,half,0,0,1,3,0,2484,1
489,4.890000000,1,49,0,125441,half,0,16,0,0,5,2353,0
490,4.900000000,1,49,0,125441,half,0,4,12,0,4,2477,10
491,4.910000000,1,49,0,125441,half,0,3,16,0,3,2353,6
492,4.920000000,1,49,0,125441,half,0,0,2,0,4,2479,11
493,4.930000000,1,49,0,125441,half,0,0,2,3,12,2351,0
494,4.940000000,1,49,0,125441,half,0,0,0,3,3,2478,0
495,4.950000000,1,49,0,125441,half,0,0,0,3,2,2337,0
496,4.960000000,1,49,0,125441,half,0,0,2,6,2,2471,6
497,4.970000000,1,49,0,125441,half,0,0,0,2,0,2335,1
498,4.980000000,1,49,0,125441,half,0,0,6,0,6,2477,0
499,4.990000000,1,49,0,125441,half,0,3,0,0,6,2360,6
500,5.000000000,1,49,0,125441,half,0,0,2,0,6,2471,11
501,5.010000000,1,49,0,125441,half,0,2,14,0,3,2345,8
502,5.020000000,1,49,0,125441,half,0,0,2,0,7,2487,0
503,5.030000000,1,49,0,125441,half,0,0,4,1,8,2348,0
504,5.040000000,1,49,0,125441,half,0,3,0,2,3,2483,2
505,5.050000000,1,49,0,125441,half,0,5,0,1,2,2341,10
506,5.060000000,1,49,0,125441,half,0,1,1,4,0,2484,2
507,5.070000000,1,49,0,125441,half,0,0,1,0,6,2352,1
508,5.080000000,1,49,0,125441,half,0,0,0,3,10,2475,0
509,5.090000000,1,49,0,125441,half,0,6,0,1,6,2359,3
510,5.100000000,1,49,0,125441,half,0,4,0,0,2,2469,8
511,5.110000000,1,49,0,125441,half,0,4,11,0,0,2348,8
512,5.120000000,2,50,0,128001,full,0,0,0,4,7,2476,1
513,5.130000000,2,50,0,128001,full,0,0,0,1,6,2360,0
514,5.140000000,2,50,0,128001,full,0,0,0,3,0,2466,0
515,5.150000000,2,50,0,128001,full,0,3,0,0,2,2346,15
516,5.160000000,2,50,0,128001,full,0,4,13,0,0,2472,8
517,5.170000000,2,50,0,128001,full,0,0,1,2,6,2335,14
518,5.180000000,2,50,0,128001,full,0,0,1,3,0,2474,1
519,5.190000000,2,50,0,128001,full,0,0,0,1,4,2347,1
520,5.200000000,2,50,0,128001,full,0,3,0,4,0,2468,2
521,5.210000000,2,50,0,128001,full,0,0,4,0,0,2333,2
522,5.220000000,2,50,0,128001,full,0,0,3,2,0,2473,2
523,5.230000000,2,50,0,128001,full,0,0,3,0,3,2327,6
524,5.240000000,2,50,0,128001,full,0,0,0,0,6,2471,14
525,5.250000000,2,50,0,128001,full,0,1,2,2,4,2347,7
526,5.260000000,2,50,0,128001,full,0,5,0,0,1,2449,9
527,5.270000000,2,50,0,128001,full,0,1,0,0,4,2354,0
528,5.280000000,2,50,0,128001,full,0,0,0,0,0,2445,1
529,5.290000000,2,50,0,128001,full,0,5,0,0,2,2361,11
530,5.300000000,2,50,0,128001,full,0,4,0,2,0,2452,8
531,5.310000000,2,50,0,128001,full,0,2,1,2,1,2367,1
532,5.320000000,2,50,0,128001,full,0,1,1,0,5,2463,10
533,5.330000000,2,50,0,128001,full,0,0,1,2,0,2347,2
534,5.340000000,2,50,0,128001,full,0,2,0,0,4,2457,1
535,5.350000000,2,50,0,128001,full,0,4,0,0,0,2365,10
536,5.360000000,2,50,0,128001,full,0,4,2,0,1,2443,8
537,5.370000000,2,50,0,128001,full,0,0,0,1,8,2379,9
538,5.380000000,2,50,0,128001,full,0,0,1,4,6,2441,1
539,5.390000000,2,50,0,128001,full,0,1,2,0,4,2383,5
540,5.400000000,2,50,0,128001,full,0,4,7,2,1,2432,6
541,5.410000000,2,50,0,128001,full,0,5,7,0,5,2388,6
542,5.420000000,2,50,0,128001,full,0,0,1,1,5,2435,6
543,5.430000000,2,50,0,128001,full,0,0,2,3,9,2377,0
544,5.440000000,2,50,0,128001,full,0,4,0,2,3,2444,0
545,5.450000000,2,50,0,128001,full,0,0,1,1,2,2374,0
546,5.460000000,2,50,0,128001,full,0,0,3,0,1,2435,3
547,5.470000000,2,50,0,128001,full,0,0,1,0,7,2364,0
548,5.480000000,2,50,0,128001,full,0,0,2,2,4,2463,17
549,5.490000000,2,50,0,128001,full,0,0,0,0,6,2363,5
550,5.500000000,2,50,0,128001,full,0,2,0,1,6,2470,11
551,5.510000000,2,50,0,128001,full,0,7,17,1,2,2357,10
552,5.520000000,2,50,0,128001,full,0,0,1,2,5,2455,10
553,5.530000000,2,50,0,128001,full,0,0,0,2,11,2376,0
554,5.540000000,2,50,0,128001,full,0,2,0,2,5,2438,9
555,5.550000000,2,50,0,128001,full,0,5,7,0,0,2417,6
556,5.560000000,2,50,0,128001,full,0,1,1,4,0,2424,3
557,5.570000000,2,50,0,128001,full,0,0,0,0,7,2415,6
558,5.580000000,2,50,0,128001,full,0,0,0,1,4,2407,6
559,5.590000000,2,50,0,128001,full,0,9,0,1,5,2423,15
560,5.600000000,2,50,0,128001,full,0,5,8,0,2,2400,10
561,5.610000000,2,50,0,128001,full,0,6,0,0,1,2423,10
562,5.620000000,2,50,0,128001,full,0,0,0,1,4,2393,0
563,5.630000000,2,50,0,128001,full,0,4,2,0,0,2423,0
564,5.640000000,2,50,0,128001,full,0,6,0,5,2,2400,16
565,5.650000000,2,50,0,128001,full,0,3,0,0,6,2435,12
566,5.660000000,2,50,0,128001,full,0,4,12,1,4,2398,9
567,5.670000000,2,50,0,128001,full,0,1,1,3,4,2427,14
568,5.680000000,2,50,0,128001,full,0,0,0,1,1,2388,0
569,5.690000000,2,50,0,128001,full,0,1,2,0,4,2441,0
570,5.700000000,2,50,0,128001,full,0,0,0,0,4,2380,3
571,5.710000000,2,50,0,128001,full,0,6,12,2,0,2434,8
572,5.720000000,2,50,0,128001,full,0,1,0,3,5,2398,0
573,5.730000000,2,50,0,128001,full,0,0,1,4,9,2431,0
574,5.740000000,2,50,0,128001,full,0,4,0,2,6,2389,0
575,5.750000000,2,50,0,128001,full,0,4,16,0,1,2436,10
576,5.760000000,2,50,0,128001,full,0,4,0,0,0,2379,10
577,5.770000000,2,50,0,128001,full,0,2,2,0,2,2435,8
578,5.780000000,2,50,0,128001,full,0,0,0,0,0,2364,0
579,5.790000000,2,50,0,128001,full,0,7,0,2,4,2456,7
580,5.800000000,2,50,0,128001,full,0,6,4,0,2,2376,10
581,5.810000000,2,50,0,128001,full,0,1,3,3,1,2455,2
582,5.820000000,2,50,0,128001,full,0,0,0,1,6,2387,16
583,5.830000000,2,50,0,128001,full,0,0,1,2,0,2438,0
584,5.840000000,2,50,0,128001,full,0,5,0,3,4,2385,16
585,5.850000000,2,50,0,128001,full,0,4,4,0,1,2443,12
586,5.860000000,2,50,0,128001,full,0,5,0,0,0,2367,9
587,5.870000000,2,50,0,128001,full,0,1,3,2,5,2450,14
588,5.880000000,2,50,0,128001,full,0,0,1,2,3,2378,0
589,5.890000000,2,50,0,128001,full,0,10,0,2,4,2451,0
590,5.900000000,2,50,0,128001,full,0,5,0,0,0,2372,6
591,5.910000000,2,50,0,128001,full,0,6,5,0,2,2459,9
592,5.920000000,2,50,0,128001,full,0,1,1,0,2,2363,6
593,5.930000000,2,50,0,128001,full,0,0,0,2,0,2453,0
594,5.940000000,2,50,0,128001,full,0,0,0,2,2,2358,4
595,5.950000000,2,50,0,128001,full,0,0,2,4,1,2472,2
596,5.960000000,2,50,0,128001,full,0,0,2,4,0,2349,4
597,5.970000000,2,50,0,128001,full,0,0,3,2,11,2485,1
598,5.980000000,2,50,0,128001,full,0,0,2,0,5,2346,3
599,5.990000000,2,50,0,128001,full,0,0,0,1,5,2496,3
600,6.000000000,2,50,0,128001,full,0,0,1,0,5,2355,12
601,6.010000000,2,50,0,128001,full,0,2,0,0,1,2481,8
602,6.020000000,2,50,0,128001,full,0,1,0,2,6,2349,6
603,6.030000000,2,50,0,128001,full,0,0,1,3,4,2479,0
604,6.040000000,2,50,0,128001,full,0,11,0,0,3,2378,0
605,6.050000000,2,50,0,128001,full,0,6,6,1,2,2473,6
606,6.060000000,2,50,0,128001,full,0,1,3,9,2,2351,2
607,6.070000000,2,50,0,128001,full,0,0,0,0,4,2475,9
608,6.080000000,2,50,0,128001,full,0,0,2,4,7,2351,0
609,6.090000000,2,50,0,128001,full,0,8,0,0,4,2478,0
610,6.100000000,2,50,0,128001,full,0,4,0,0,2,2348,7
611,6.110000000,2,50,0,128001,full,0,6,18,3,3,2476,7
612,6.120000000,2,50,0,128001,full,0,2,0,2,12,2363,11
613,6.130000000,2,50,0,128001,full,0,0,0,1,0,2473,0
614,6.140000000,2,50,0,128001,full,0,9,0,0,5,2353,2
615,6.150000000,2,50,0,128001,full,0,4,0,0,3,2469,10
616,6.160000000,2,50,0,128001,full,0,5,15,1,0,2341,5
617,6.170000000,2,50,0,128001,full,0,1,1,0,4,2483,13
618,6.180000000,2,50,0,128001,full,0,0,1,1,3,2348,0
619,6.190000000,2,50,0,128001,full,0,0,2,2,4,2487,5
620,6.200000000,2,50,0,128001,full,0,2,2,1,4,2349,5
621,6.210000000,2,50,0,128001,full,0,0,6,0,4,2481,7
622,6.220000000,2,50,0,128001,full,0,0,0,14,6,2358,2
623,6.230000000,2,50,0,128001,full,0,1,0,0,6,2475,16
624,6.240000000,2,50,0,128001,full,0,0,0,0,3,2329,2
625,6.250000000,2,50,0,128001,full,0,0,1,0,5,2472,11
626,6.260000000,2,50,0,128001,full,0,3,17,0,2,2346,9
627,6.270000000,2,50,0,128001,full,0,0,1,0,4,2463,16
628,6.280000000,2,50,0,128001,full,0,0,2,1,1,2349,0
629,6.290000000,2,50,0,128001,full,0,9,0,1,4,2475,8
630,6.300000000,2,50,0,128001,full,0,5,0,0,0,2335,8
631,6.310000000,2,50,0,128001,full,0,1,1,3,2,2485,4
632,6.320000000,2,50,0,128001,full,0,1,0,1,5,2343,9
633,6.330000000,2,50,0,128001,full,0,0,2,0,0,2471,10
634,6.340000000,2,50,0,128001,full,0,11,1,2,8,2343,13
635,6.350000000,2,50,0,128001,full,0,3,16,2,0,2466,11
636,6.360000000,2,50,0,128001,full,0,4,0,0,0,2339,9
637,6.370000000,2,50,0,128001,full,0,0,3,0,6,2475,6
638,6.380000000,2,50,0,128001,full,0,0,0,0,8,2334,0
639,6.390000000,2,50,0,128001,full,0,6,0,3,5,2471,11
640,6.400000000,2,50,0,128001,full,0,4,14,0,1,2343,8
641,6.410000000,2,50,0,128001,full,0,6,9,2,2,2464,13
642,6.420000000,2,50,0,128001,full,0,0,1,0,4,2365,8
643,6.430000000,2,50,0,128001,full,0,0,0,0,0,2461,0
644,6.440000000,2,50,0,128001,full,0,0,0,2,0,2352,0
645,6.450000000,2,50,0,128001,full,0,0,0,0,0,2452,0
646,6.460000000,2,50,0,128001,full,0,0,2,0,0,2355,2
647,6.470000000,2,50,0,128001,full,0,0,2,1,5,2469,0
648,6.480000000,2,50,0,128001,full,0,0,0,0,4,2367,13
649,6.490000000,2,50,0,128001,full,0,0,2,0,7,2453,14
650,6.500000000,2,50,0,128001,full,0,0,4,0,4,2364,0
651,6.510000000,2,50,0,128001,full,0,4,0,0,2,2437,7
652,6.520000000,2,50,0,128001,full,0,0,0,0,7,2387,4
653,6.530000000,2,50,0,128001,full,0,0,0,1,2,2436,0
654,6.540000000,2,50,0,128001,full,0,4,0,0,4,2390,11
655,6.550000000,2,50,0,128001,full,0,4,13,0,0,2439,5
656,6.560000000,2,50,0,128001,full,0,0,0,2,0,2385,2
657,6.570000000,2,50,0,128001,full,0,0,0,0,7,2439,4
658,6.580000000,2,50,0,128001,full,0,0,1,0,11,2379,0
659,6.590000000,2,50,0,128001,full,0,6,0,0,6,2451,0
660,6.600000000,2,50,0,128001,full,0,4,20,0,1,2364,10
661,6.610000000,2,50,0,128001,full,0,3,0,2,2,2446,9
662,6.620000000,2,50,0,128001,full,0,0,4,0,6,2347,12
663,6.630000000,2,50,0,128001,full,0,0,2,3,0,2454,0
664,6.640000000,2,50,0,128001,full,0,16,0,0,7,2357,4
665,6.650000000,2,50,0,128001,full,0,4,17,1,1,2453,9
666,6.660000000,2,50,0,128001,full,0,3,5,0,1,2375,8
667,6.670000000,2,50,0,128001,full,0,1,1,2,4,2443,16
668,6.680000000,2,50,0,128001,full,0,0,2,0,1,2395,0
669,6.690000000,2,50,0,128001,full,0,1,2,0,3,2417,4
670,6.700000000,2,50,0,128001,full,0,1,6,3,4,2412,3
671,6.710000000,2,50,0,128001,full,0,1,1,5,6,2419,0
672,6.720000000,2,50,0,128001,full,0,5,0,1,4,2424,0
673,6.730000000,2,50,0,128001,full,0,4,2,2,2,2395,0
674,6.740000000,2,50,0,128001,full,0,0,2,1,0,2424,0
675,6.750000000,2,50,0,128001,full,0,0,0,1,2,2399,0
676,6.760000000,2,50,0,128001,full,0,0,2,0,4,2424,3
677,6.770000000,2,50,0,128001,full,0,0,0,0,0,2403,0
678,6.780000000,2,50,0,128001,full,0,0,0,0,5,2435,7
679,6.790000000,2,50,0,128001,full,0,0,1,1,5,2406,0
680,6.800000000,2,50,0,128001,full,0,0,0,0,5,2435,11
681,6.810000000,2,50,0,128001,full,0,0,2,1,2,2403,3
682,6.820000000,2,50,0,128001,full,0,0,4,0,8,2419,6
683,6.830000000,2,50,0,128001,full,0,0,0,5,0,2384,0
684,6.840000000,2,50,0,128001,full,0,0,0,2,5,2433,4
685,6.850000000,2,50,0,128001,full,0,4,13,0,1,2390,8
686,6.860000000,2,50,0,128001,full,0,5,19,2,0,2437,6
687,6.870000000,2,50,0,128001,full,0,0,1,1,5,2383,12
688,6.880000000,2,50,0,128001,full,0,0,0,1,8,2446,0
689,6.890000000,2,50,0,128001,full,0,12,0,1,5,2385,15
690,6.900000000,2,50,0,128001,full,0,2,12,1,0,2448,7
691,6.910000000,2,50,0,128001,full,0,5,0,0,3,2378,8
692,6.920000000,2,50,0,128001,full,0,1,0,0,6,2451,9
693,6.930000000,2,50,0,128001,full,0,0,3,2,8,2375,1
694,6.940000000,2,50,0,128001,full,0,4,0,4,0,2450,12
695,6.950000000,2,50,0,128001,full,0,0,2,1,1,2380,0
696,6.960000000,2,50,0,128001,full,0,0,4,8,1,2441,1
697,6.970000000,2,50,0,128001,full,0,0,2,4,0,2374,0
698,6.980000000,2,50,0,128001,full,0,0,2,1,6,2458,14
699,6.990000000,2,50,0,128001,full,0,0,3,0,5,2387,0
700,7.000000000,2,50,0,128001,full,0,2,0,0,6,2443,5
701,7.010000000,2,50,0,128001,full,0,4,1,2,0,2383,6
702,7.020000000,2,50,0,128001,full,0,0,1,3,7,2447,14
703,7.030000000,2,50,0,128001,full,0,4,2,2,0,2372,0
704,7.040000000,2,50,0,128001,full,0,1,0,0,5,2451,5
705,7.050000000,2,50,0,128001,full,0,6,4,0,2,2367,8
706,7.060000000,2,50,0,128001,full,0,0,2,3,0,2467,2
707,7.070000000,2,50,0,128001,full,0,0,1,0,6,2377,14
708,7.080000000,2,50,0,128001,full,0,0,1,2,1,2468,0
709,7.090000000,2,50,0,128001,full,0,8,0,1,6,2359,1
710,7.100000000,2,50,0,128001,full,0,4,3,0,2,2479,8
711,7.110000000,2,50,0,128001,full,0,4,6,2,0,2343,9
712,7.120000000,2,50,0,128001,full,0,0,1,1,5,2491,13
713,7.130000000,2,50,0,128001,full,0,0,0,0,6,2366,0
714,7.140000000,2,50,0,128001,full,0,13,0,1,5,2487,12
715,7.150000000,2,50,0,128001,full,0,3,0,4,0,2347,8
716,7.160000000,2,50,0,128001,full,0,2,0,3,0,2476,8
717,7.170000000,2,50,0,128001,full,0,0,1,0,5,2351,2
718,7.180000000,2,50,0,128001,full,0,2,1,3,4,2472,0
719,7.190000000,2,50,0,128001,full,0,1,1,1,3,2356,5
720,7.200000000,2,50,0,128001,full,0,1,0,2,4,2471,5
721,7.210000000,2,50,0,128001,full,0,0,1,3,8,2362,1
722,7.220000000,2,50,0,128001,full,0,16,0,2,6,2472,1
723,7.230000000,2,50,0,128001,full,0,6,0,2,3,2362,4
724,7.240000000,2,50,0,128001,full,0,0,2,0,5,2466,0
725,7.250000000,2,50,0,128001,full,0,0,0,2,0,2348,0
726,7.260000000,2,50,0,128001,full,0,1,6,0,6,2481,4
727,7.270000000,2,50,0,128001,full,0,0,1,0,8,2349,0
728,7.280000000,2,50,0,128001,full,0,2,0,0,6,2479,6
729,7.290000000,2,50,0,128001,full,0,0,0,0,6,2354,12
730,7.300000000,2,50,0,128001,full,0,2,3,2,4,2479,10
731,7.310000000,2,50,0,128001,full,0,0,1,2,0,2351,1
732,7.320000000,2,50,0,128001,full,0,2,0,0,8,2475,16
733,7.330000000,2,50,0,128001,full,0,0,0,2,0,2342,0
734,7.340000000,2,50,0,128001,full,0,9,0,0,5,2482,4
735,7.350000000,2,50,0,128001,full,0,6,2,0,0,2351,10
736,7.360000000,2,50,0,128001,full,0,4,16,2,2,2470,13
737,7.370000000,2,50,0,128001,full,0,0,0,1,4,2351,13
738,7.380000000,2,50,0,128001,full,0,0,2,1,6,2473,1
739,7.390000000,2,50,0,128001,full,0,1,0,3,4,2359,4
740,7.400000000,2,50,0,128001,full,0,4,14,1,3,2469,12
741,7.410000000,2,50,0,128001,full,0,4,5,1,3,2353,8
742,7.420000000,2,50,0,128001,full,0,0,1,0,3,2459,14
743,7.430000000,2,50,0,128001,full,0,0,2,3,0,2341,0
744,7.440000000,2,50,0,128001,full,0,1,0,0,2,2486,0
745,7.450000000,2,50,0,128001,full,0,0,0,1,1,2337,1
746,7.460000000,2,50,0,128001,full,0,0,4,5,2,2475,2
747,7.470000000,2,50,0,128001,full,0,0,0,1,1,2347,0
748,7.480000000,2,50,0,128001,full,0,0,0,0,4,2459,5
749,7.490000000,2,50,0,128001,full,0,0,0,0,7,2355,0
750,7.500000000,2,50,0,128001,full,0,0,2,0,5,2482,13
751,7.510000000,2,50,0,128001,full,0,8,2,0,2,2344,8
752,7.520000000,2,50,0,128001,full,0,1,0,2,7,2467,6
753,7.530000000,2,50,0,128001,full,0,0,0,0,1,2348,0
754,7.540000000,2,50,0,128001,full,0,0,0,2,0,2463,16
755,7.550000000,2,50,0,128001,full,0,5,0,0,2,2359,6
756,7.560000000,2,50,0,128001,full,0,2,2,2,2,2465,4
757,7.570000000,2,50,0,128001,full,0,0,0,1,5,2361,12
758,7.580000000,2,50,0,128001,full,0,0,3,2,3,2456,2
759,7.590000000,2,50,0,128001,full,0,16,0,2,5,2365,2
760,7.600000000,2,50,0,128001,full,0,6,13,0,1,2450,10
761,7.610000000,2,50,0,128001,full,0,5,3,0,0,2360,10
762,7.620000000,2,50,0,128001,full,0,0,1,0,9,2443,11
763,7.630000000,2,50,0,128001,full,0,0,2,4,10,2365,0
764,7.640000000,2,50,0,128001,full,0,11,0,2,5,2453,12
765,7.650000000,2,50,0,128001,full,0,5,4,1,2,2375,9
766,7.660000000,2,50,0,128001,full,0,4,4,4,0,2437,11
767,7.670000000,2,50,0,128001,full,0,0,2,0,6,2395,4
768,7.680000000,3,51,0,130561,half,0,0,0,6,4,2436,3
769,7.690000000,3,51,0,130561,half,0,1,1,4,0,2389,4
770,7.700000000,3,51,0,130561,half,0,2,1,0,2,2444,8
771,7.710000000,3,51,0,130561,half,0,1,0,6,2,2378,1
772,7.720000000,3,51,0,130561,half,0,4,0,1,4,2441,0
773,7.730000000,3,51,0,130561,half,0,0,0,0,0,2371,11
774,7.740000000,3,51,0,130561,half,0,0,1,2,6,2456,0
775,7.750000000,3,51,0,130561,half,0,0,0,3,0,2360,0
776,7.760000000,3,51,0,130561,half,0,0,3,3,1,2451,4
777,7.770000000,3,51,0,130561,half,0,0,0,4,0,2364,0
778,7.780000000,3,51,0,130561,half,0,3,1,2,6,2463,6
779,7.790000000,3,51,0,130561,half,0,0,0,0,6,2371,14
780,7.800000000,3,51,0,130561,half,0,0,0,1,7,2475,6
781,7.810000000,3,51,0,130561,half,0,0,1,1,2,2390,2
782,7.820000000,3,51,0,130561,half,0,0,2,0,4,2426,6
783,7.830000000,3,51,0,130561,half,0,0,0,0,0,2396,0
784,7.840000000,3,51,0,130561,half,0,0,0,1,4,2417,4
785,7.850000000,3,51,0,130561,half,0,4,8,0,2,2413,7
786,7.860000000,3,51,0,130561,half,0,3,5,0,2,2402,8
787,7.870000000,3,51,0,130561,half,0,0,0,0,6,2419,2
788,7.880000000,3,51,0,130561,half,0,0,0,2,1,2408,0
789,7.890000000,3,51,0,130561,half,0,1,0,0,6,2434,12
790,7.900000000,3,51,0,130561,half,0,3,4,1,1,2391,9
791,7.910000000,3,51,0,130561,half,0,6,2,0,0,2414,9
792,7.920000000,3,51,0,130561,half,0,1,2,0,6,2407,12
793,7.930000000,3,51,0,130561,half,0,0,0,1,0,2425,0
794,7.940000000,3,51,0,130561,half,0,7,0,2,1,2399,2
795,7.950000000,3,51,0,130561,half,0,0,2,4,1,2425,0
796,7.960000000,3,51,0,130561,half,0,0,2,0,0,2377,4
797,7.970000000,3,51,0,130561,half,0,0,0,1,2,2439,0
798,7.980000000,3,51,0,130561,half,0,0,2,0,5,2388,4
799,7.990000000,3,51,0,130561,half,0,0,2,0,6,2443,12
800,8.000000000,3,51,0,130561,half,0,0,0,0,5,2399,6
801,8.010000000,3,51,0,130561,half,0,4,3,0,0,2434,6
802,8.020000000,3,51,0,130561,half,0,1,0,0,5,2383,3
803,8.030000000,3,51,0,130561,half,0,0,1,0,8,2452,0
804,8.040000000,3,51,0,130561,half,0,12,0,2,1,2385,11
805,8.050000000,3,51,0,130561,half,0,4,8,1,2,2444,11
806,8.060000000,3,51,0,130561,half,0,2,4,4,1,2385,2
807,8.070000000,3,51,0,130561,half,0,0,0,0,4,2459,5
808,8.080000000,3,51,0,130561,half,0,10,1,4,0,2367,0
809,8.090000000,3,51,0,130561,half,0,10,0,1,6,2455,1
810,8.100000000,3,51,0,130561,half,0,3,17,2,0,2384,6
